ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P401A_400B,P411B,P412B_CANT_1,P412B_CANT_2,P412B_UM,P412B_UMCOD,P412B_EQUI_KG,P413B_CANT_1,P413B_CANT_2,P413B_PREUNT_1,P413B_PREUNT_2,P413B_VAL,P413B_PRE_KG,P414B_ENT,P414B_DEC,P414B_PREUNT_1,P414B_PREUNT_2,P414B_VAL,P414B_PRE_KG,P415B_ENT,P415B_DEC,P415B_PREUNT_1,P415B_PREUNT_2,P415B_VAL,P415B_PRE_KG,P416B_ENT,P416B_DEC,P417B,OMICAP400_03
2021,01,AMAZONAS,07,UTCUBAMBA,03,CUMBA,05212,00029,3,1,3,7,89.8303571428571,1,1,1,15,6,126,00,UNIDAD,24,.07,0,00, , , , ,126,00,0,50,63,7.1429, , , , , , ,0,00,3, 
2021,01,AMAZONAS,07,UTCUBAMBA,03,CUMBA,05212,00040,4,1,3,7,89.8303571428571,1,1,1,15,6,21,30,KILOGRAMO,12,1,0,00, , , , ,20,00,7,50,150,7.5, , , , , , ,1,30,4, 
2021,01,AMAZONAS,07,UTCUBAMBA,03,CUMBA,05212,00049,5,1,3,7,89.8303571428571,1,1,1,15,6,16,00,KILOGRAMO,12,1,0,00, , , , ,10,00,7,50,75,7.5, , , , , , ,6,00,3, 
2021,01,AMAZONAS,07,UTCUBAMBA,03,CUMBA,05212,00068,6,1,3,7,89.8303571428571,1,1,1,15,6,40,00,KILOGRAMO,12,1,0,00, , , , ,30,00,7,50,225,7.5, , , , , , ,10,00,5, 
2021,01,AMAZONAS,07,UTCUBAMBA,03,CUMBA,05212,00080,7,1,3,7,89.8303571428571,1,1,1,15,6,16,00,KILOGRAMO,12,1,5,00,7,50,38,7.5,10,00,7,50,75,7.5, , , , , , ,1,00,4, 
2021,01,AMAZONAS,07,UTCUBAMBA,03,CUMBA,05212,00093,8,1,3,7,89.8303571428571,1,1,1,15,6,40,00,KILOGRAMO,12,1,0,00, , , , ,30,00,7,50,225,7.5, , , , , , ,10,00,5, 
2021,01,AMAZONAS,07,UTCUBAMBA,03,CUMBA,05212,00097,9,1,3,7,89.8303571428571,1,1,1,15,6,40,00,KILOGRAMO,12,1,8,00,7,50,60,7.5,30,00,7,50,225,7.5, , , , , , ,2,00,5, 
2021,01,AMAZONAS,07,UTCUBAMBA,03,CUMBA,05212,00113,10,1,3,7,89.8303571428571,1,1,1,15,6,26,60,KILOGRAMO,12,1,0,00, , , , ,20,00,7,50,150,7.5, , , , , , ,6,60,4, 
2021,01,AMAZONAS,07,UTCUBAMBA,03,CUMBA,05212,00119,11,1,3,7,89.8303571428571,1,1,1,15,6,21,30,KILOGRAMO,12,1,0,00, , , , ,20,00,7,50,150,7.5, , , , , , ,1,30,4, 
2021,01,AMAZONAS,07,UTCUBAMBA,03,CUMBA,05212,00147,13,1,3,7,89.8303571428571,1,1,1,15,6,16,00,KILOGRAMO,12,1,6,00,7,50,45,7.5,10,00,7,50,75,7.5, , , , , , ,0,00,3, 
2021,01,AMAZONAS,07,UTCUBAMBA,03,CUMBA,05212,00147,13,1,3,7,89.8303571428571,1,1,1,1,1,300,00,LITRO,14,1,0,00, , , , ,50,00,1,50,75,1.5,250,00,1,50,375,1.5,0,00,1, 
2021,01,AMAZONAS,07,UTCUBAMBA,03,CUMBA,05212,00162,14,1,3,7,89.8303571428571,1,1,1,15,6,13,30,KILOGRAMO,12,1,0,00, , , , ,5,00,7,50,38,7.5, , , , , , ,8,30,2, 
2021,01,AMAZONAS,07,UTCUBAMBA,03,CUMBA,05223,00006,1,1,3,7,96.7403846153846,1,1,1,1,1,2160,00,LITRO,14,1,0,00, , , , ,180,00,1,50,270,1.5,1980,00,1,50,2970,1.5,0,00,3, 
2021,01,AMAZONAS,07,UTCUBAMBA,03,CUMBA,05223,00008,2,1,3,7,96.7403846153846,1,1,1,1,1,1080,00,LITRO,14,1,0,00, , , , ,0,00, , , , ,1080,00,1,00,1080,1,0,00,2, 
2021,01,AMAZONAS,07,UTCUBAMBA,03,CUMBA,05223,00019,3,1,3,7,96.7403846153846,1,1,1,1,1,5400,00,LITRO,14,1,0,00, , , , ,45,00,1,00,45,1,5355,00,1,00,5355,1,0,00,6, 
2021,01,AMAZONAS,07,UTCUBAMBA,03,CUMBA,05223,00031,5,1,3,7,96.7403846153846,1,1,1,15,6,1260,00,UNIDAD,24,.07,0,00, , , , ,1260,00,0,75,945,10.7143, , , , , , ,0,00,10, 
2021,01,AMAZONAS,07,UTCUBAMBA,03,CUMBA,05223,00037,6,1,3,7,96.7403846153846,1,1,1,1,1,5040,00,LITRO,14,1,0,00, , , , ,120,00,1,70,204,1.7,4920,00,1,70,8364,1.7,0,00,3, 
2021,01,AMAZONAS,07,UTCUBAMBA,03,CUMBA,05223,00042,7,1,3,7,96.7403846153846,1,1,1,1,1,2700,00,LITRO,14,1,0,00, , , , ,180,00,1,50,270,1.5,2520,00,1,50,3780,1.5,0,00,3, 
2021,01,AMAZONAS,07,UTCUBAMBA,03,CUMBA,05223,00042,7,1,3,7,96.7403846153846,1,1,1,15,6,225,00,UNIDAD,24,.07,0,00, , , , ,225,00,0,50,113,7.1429, , , , , , ,0,00,3, 
2021,01,AMAZONAS,07,UTCUBAMBA,03,CUMBA,05223,00052,8,1,3,7,96.7403846153846,1,1,1,15,6,32,00,KILOGRAMO,12,1,0,00, , , , ,32,00,7,50,240,7.5, , , , , , ,0,00,4, 
2021,01,AMAZONAS,07,UTCUBAMBA,03,CUMBA,05223,00052,8,1,3,7,96.7403846153846,1,1,1,1,1,2160,00,LITRO,14,1,0,00, , , , ,48,00,1,20,58,1.2,2112,00,1,20,2534,1.2,0,00,2, 
2021,01,AMAZONAS,07,UTCUBAMBA,03,CUMBA,05223,00060,9,1,3,7,96.7403846153846,1,1,1,1,1,2100,00,LITRO,14,1,0,00, , , , ,210,00,1,50,315,1.5,1890,00,1,50,2835,1.5,0,00,2, 
2021,01,AMAZONAS,07,UTCUBAMBA,03,CUMBA,05223,00064,10,1,3,7,96.7403846153846,1,1,1,15,6,240,00,UNIDAD,24,.07,0,00, , , , ,240,00,0,50,120,7.1429, , , , , , ,0,00,6, 
2021,01,AMAZONAS,07,UTCUBAMBA,03,CUMBA,05223,00064,10,1,3,7,96.7403846153846,1,1,1,1,1,1980,00,LITRO,14,1,0,00, , , , ,180,00,1,60,288,1.6,1800,00,1,60,2880,1.6,0,00,2, 
2021,01,AMAZONAS,07,UTCUBAMBA,03,CUMBA,05223,00072,11,1,3,7,96.7403846153846,1,1,1,15,6,35,00,KILOGRAMO,12,1,0,00, , , , ,35,00,7,50,263,7.5, , , , , , ,0,00,7, 
2021,01,AMAZONAS,07,UTCUBAMBA,03,CUMBA,05223,00072,11,1,3,7,96.7403846153846,1,1,1,1,1,9000,00,LITRO,14,1,0,00, , , , ,1080,00,1,50,1620,1.5,7920,00,1,20,9504,1.2,0,00,4, 
2021,01,AMAZONAS,07,UTCUBAMBA,03,CUMBA,05223,00084,12,1,3,7,96.7403846153846,1,1,1,1,1,1800,00,LITRO,14,1,0,00, , , , ,180,00,1,50,270,1.5,1620,00,1,50,2430,1.5,0,00,2, 
2021,01,AMAZONAS,07,UTCUBAMBA,03,CUMBA,05223,00084,12,1,3,7,96.7403846153846,1,1,1,15,6,360,00,UNIDAD,24,.07,0,00, , , , ,360,00,0,50,180,7.1429, , , , , , ,0,00,3, 
2021,01,AMAZONAS,07,UTCUBAMBA,03,CUMBA,05223,00086,13,1,3,7,96.7403846153846,1,1,1,15,6,840,00,UNIDAD,24,.07,100,00,0,60,60,8.5714,740,00,0,60,444,8.5714, , , , , , ,0,00,6, 
2021,01,AMAZONAS,07,UTCUBAMBA,03,CUMBA,05223,00096,14,1,3,7,96.7403846153846,1,1,1,15,6,270,00,UNIDAD,24,.07,50,00,0,50,25,7.1429,220,00,0,75,165,10.7143, , , , , , ,0,00,3, 
2021,01,AMAZONAS,07,UTCUBAMBA,03,CUMBA,05223,00096,14,1,3,7,96.7403846153846,1,1,1,1,1,360,00,LITRO,14,1,0,00, , , , ,120,00,1,50,180,1.5,240,00,1,50,360,1.5,0,00,1, 
2021,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,05231,00008,2,1,3,7,89.8303571428571,1,1,1,15,6,225,00,UNIDAD,24,.07,0,00, , , , ,225,00,0,80,180,11.4286, , , , , , ,0,00,5, 
2021,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,05231,00011,3,1,3,7,89.8303571428571,1,1,1,15,6,480,00,UNIDAD,24,.07,0,00, , , , ,480,00,0,50,240,7.1429, , , , , , ,0,00,4, 
2021,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,05231,00023,5,1,3,7,89.8303571428571,1,1,1,15,6,60,00,UNIDAD,24,.07,0,00, , , , ,60,00,0,80,48,11.4286, , , , , , ,0,00,2, 
2021,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,05231,00032,6,1,3,7,89.8303571428571,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,05231,00038,7,1,3,7,89.8303571428571,1,1,1,15,6,90,00,UNIDAD,24,.07,0,00, , , , ,90,00,0,80,72,11.4286, , , , , , ,0,00,2, 
2021,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,05231,00054,9,1,3,7,89.8303571428571,1,1,1,15,6,120,00,UNIDAD,24,.07,0,00, , , , ,120,00,0,80,96,11.4286, , , , , , ,0,00,2, 
2021,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,05231,00061,10,1,3,7,89.8303571428571,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,05231,00065,11,1,3,7,89.8303571428571,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,05231,00069,12,1,3,7,89.8303571428571,1,1,1,15,6,45,00,UNIDAD,24,.07,0,00, , , , ,45,00,0,80,36,11.4286, , , , , , ,0,00,1, 
2021,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,05231,00070,13,1,3,7,89.8303571428571,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,05231,00080,14,1,3,7,89.8303571428571,1,1,1,15,6,180,00,UNIDAD,24,.07,0,00, , , , ,180,00,0,80,144,11.4286, , , , , , ,0,00,3, 
2021,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,05239,00008,1,1,3,7,89.8303571428572,1,1,1,15,6,28,00,UNIDAD,24,.07,0,00, , , , ,28,00,0,50,14,7.1429, , , , , , ,0,00,2, 
2021,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,05239,00016,2,1,3,7,89.8303571428572,1,1,1,15,6,240,00,UNIDAD,24,.07,0,00, , , , ,240,00,0,50,120,7.1429, , , , , , ,0,00,6, 
2021,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,05239,00043,5,1,3,7,89.8303571428572,1,1,1,15,6,90,00,UNIDAD,24,.07,0,00, , , , ,90,00,0,50,45,7.1429, , , , , , ,0,00,3, 
2021,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,05239,00049,6,1,3,7,89.8303571428572,1,1,1,15,6,480,00,UNIDAD,24,.07,0,00, , , , ,480,00,0,50,240,7.1429, , , , , , ,0,00,10, 
2021,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,05239,00060,7,1,3,7,89.8303571428572,1,1,1,15,6,288,00,UNIDAD,24,.07,0,00, , , , ,288,00,0,50,144,7.1429, , , , , , ,0,00,8, 
2021,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,05239,00061,8,1,3,7,89.8303571428572,1,1,1,15,6,600,00,UNIDAD,24,.07,0,00, , , , ,600,00,0,50,300,7.1429, , , , , , ,0,00,10, 
2021,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,05239,00063,9,1,3,7,89.8303571428572,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,05239,00076,10,1,3,7,89.8303571428572,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,05239,00079,11,1,3,7,89.8303571428572,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,05239,00090,13,1,3,7,89.8303571428572,1,1,1,15,6,960,00,UNIDAD,24,.07,500,00,0,50,250,7.1429,460,00,0,50,230,7.1429, , , , , , ,0,00,20, 
2021,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,05239,00091,14,1,3,7,89.8303571428572,1,1,1,15,6,180,00,UNIDAD,24,.07,0,00, , , , ,180,00,0,50,90,7.1429, , , , , , ,0,00,4, 
2021,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,05250,00046,5,1,3,7,96.7403846153846,1,1,1,15,6,450,00,UNIDAD,24,.07,100,00,0,50,50,7.1429,250,00,0,75,188,10.7143, , , , , , ,100,00,5, 
2021,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,05250,00046,5,1,3,7,96.7403846153846,1,1,1,1,1,450,00,LITRO,14,1,0,00, , , , ,20,00,2,50,50,2.5,400,00,2,50,1000,2.5,30,00,3, 
2021,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,05250,00050,6,1,3,7,96.7403846153846,1,1,1,15,6,195,00,UNIDAD,24,.07,0,00, , , , ,100,00,0,75,75,10.7143, , , , , , ,95,00,3, 
2021,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,05250,00062,7,1,3,7,96.7403846153846,1,1,1,15,6,1950,00,UNIDAD,24,.06,1600,00,0,66,1056,11,100,00,0,50,50,8.3333, , , , , , ,250,00,50, 
2021,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,05250,00068,8,1,3,7,96.7403846153846,1,1,1,15,6,416,00,UNIDAD,24,.07,0,00, , , , ,350,00,0,75,263,10.7143, , , , , , ,66,00,8, 
2021,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,05250,00094,12,1,3,7,96.7403846153846,1,1,1,15,6,2400,00,UNIDAD,24,.07,1500,00,0,50,750,7.1429,500,00,0,75,375,10.7143, , , , , , ,400,00,40, 
2021,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,05250,00102,14,1,3,7,96.7403846153846,1,1,1,15,6,1950,00,UNIDAD,24,.07,650,00,0,50,325,7.1429,450,00,0,75,338,10.7143, , , , , , ,850,00,30, 
2021,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,05272,00003,1,1,3,7,89.8303571428571,1,1,1,15,6,24,00,KILOGRAMO,12,1,0,00, , , , ,12,00,10,00,120,10, , , , , , ,12,00,6, 
2021,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,05272,00003,1,1,3,7,89.8303571428571,1,1,1,12,7, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,05272,00006,2,1,3,7,89.8303571428571,1,1,1,15,6,16,00,KILOGRAMO,12,1,0,00, , , , ,10,00,10,50,105,10.5, , , , , , ,6,00,4, 
2021,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,05272,00017,3,1,3,7,89.8303571428571,1,1,1,15,6,20,00,KILOGRAMO,12,1,0,00, , , , ,10,00,10,00,100,10, , , , , , ,10,00,5, 
2021,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,05272,00029,4,1,3,7,89.8303571428571,1,1,1,15,6,20,00,KILOGRAMO,12,1,0,00, , , , ,15,00,10,00,150,10, , , , , , ,5,00,5, 
2021,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,05272,00037,5,1,3,7,89.8303571428571,1,1,1,15,6,8,00,KILOGRAMO,12,1,0,00, , , , ,8,00,10,50,84,10.5, , , , , , ,0,00,4, 
2021,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,05272,00037,5,1,3,7,89.8303571428571,1,1,1,1,1,720,00,LITRO,14,1,0,00, , , , ,720,00,1,50,1080,1.5,0,00, , , , ,0,00,2, 
2021,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,05272,00044,6,1,3,7,89.8303571428571,1,1,1,15,6,16,00,KILOGRAMO,12,1,0,00, , , , ,10,00,10,00,100,10, , , , , , ,6,00,4, 
2021,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,05272,00060,7,1,3,7,89.8303571428571,1,1,1,15,6,6,00,KILOGRAMO,12,1,0,00, , , , ,6,00,10,00,60,10, , , , , , ,0,00,3, 
2021,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,05272,00064,8,1,3,7,89.8303571428571,1,1,1,15,6,8,00,KILOGRAMO,12,1,0,00, , , , ,8,00,10,00,80,10, , , , , , ,0,00,4, 
2021,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,05272,00099,11,1,3,7,89.8303571428571,1,1,1,15,6,20,00,KILOGRAMO,12,1,0,00, , , , ,10,00,10,50,105,10.5, , , , , , ,10,00,4, 
2021,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,05272,00104,12,1,3,7,89.8303571428571,1,1,1,15,6,20,00,KILOGRAMO,12,1,0,00, , , , ,10,00,10,50,105,10.5, , , , , , ,10,00,5, 
2021,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,05272,00108,13,1,3,7,89.8303571428571,1,1,1,1,1,1200,00,LITRO,14,1,0,00, , , , ,200,00,1,50,300,1.5,1000,00,1,50,1500,1.5,0,00,1, 
2021,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,05272,00108,13,1,3,7,89.8303571428571,1,1,1,15,6,20,00,KILOGRAMO,12,1,0,00, , , , ,10,00,10,50,105,10.5, , , , , , ,10,00,5, 
2021,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,05272,00119,14,1,3,7,89.8303571428571,1,1,1,15,6,120,00,KILOGRAMO,12,1,80,00,7,00,560,7,10,00,10,50,105,10.5, , , , , , ,30,00,40, 
2021,01,AMAZONAS,07,UTCUBAMBA,02,CAJARURO,05298,00012,1,1,3,7,89.8303571428571,1,1,1,15,6,90,00,UNIDAD,24,.06,0,00, , , , ,90,00,0,50,45,8.3333, , , , , , ,0,00,1, 
2021,01,AMAZONAS,07,UTCUBAMBA,02,CAJARURO,05298,00012,1,1,3,7,89.8303571428571,1,1,1,1,1,5400,00,LITRO,14,1,0,00, , , , ,720,00,1,00,720,1,4680,00,1,00,4680,1,0,00,3, 
2021,01,AMAZONAS,07,UTCUBAMBA,02,CAJARURO,05298,00028,2,1,3,7,89.8303571428571,1,1,1,15,6,750,00,UNIDAD,24,.06,600,00,0,50,300,8.3333,150,00,0,70,105,11.6667, , , , , , ,0,00,10, 
2021,01,AMAZONAS,07,UTCUBAMBA,02,CAJARURO,05298,00038,3,1,3,7,89.8303571428571,1,1,1,1,1,3600,00,LITRO,14,1,0,00, , , , ,200,00,1,00,200,1,3400,00,1,00,3400,1,0,00,2, 
2021,01,AMAZONAS,07,UTCUBAMBA,02,CAJARURO,05298,00038,3,1,3,7,89.8303571428571,1,1,1,15,6,180,00,UNIDAD,24,.06,0,00, , , , ,180,00,0,70,126,11.6667, , , , , , ,0,00,3, 
2021,01,AMAZONAS,07,UTCUBAMBA,02,CAJARURO,05298,00050,4,1,3,7,89.8303571428571,1,1,1,15,6,360,00,UNIDAD,24,.06,0,00, , , , ,300,00,0,70,210,11.6667, , , , , , ,60,00,4, 
2021,01,AMAZONAS,07,UTCUBAMBA,02,CAJARURO,05298,00050,4,1,3,7,89.8303571428571,1,1,1,1,1,10800,00,LITRO,14,1,0,00, , , , ,360,00,1,00,360,1,10440,00,1,00,10440,1,0,00,6, 
2021,01,AMAZONAS,07,UTCUBAMBA,02,CAJARURO,05298,00053,5,1,3,7,89.8303571428571,1,1,1,1,1,7200,00,LITRO,14,1,0,00, , , , ,360,00,1,50,540,1.5,6840,00,1,50,10260,1.5,0,00,3, 
2021,01,AMAZONAS,07,UTCUBAMBA,02,CAJARURO,05298,00053,5,1,3,7,89.8303571428571,1,1,1,15,6,900,00,UNIDAD,24,.06,500,00,0,50,250,8.3333,350,00,0,50,175,8.3333, , , , , , ,50,00,10, 
2021,01,AMAZONAS,07,UTCUBAMBA,02,CAJARURO,05298,00054,6,1,3,7,89.8303571428571,1,1,1,15,6,360,00,UNIDAD,24,.06,0,00, , , , ,300,00,0,50,150,8.3333, , , , , , ,60,00,6, 
2021,01,AMAZONAS,07,UTCUBAMBA,02,CAJARURO,05298,00111,10,1,3,7,89.8303571428571,1,1,1,15,6,150,00,UNIDAD,24,.06,0,00, , , , ,150,00,0,50,75,8.3333, , , , , , ,0,00,2, 
2021,01,AMAZONAS,07,UTCUBAMBA,02,CAJARURO,05298,00113,11,1,3,7,89.8303571428571,1,1,1,15,6,180,00,UNIDAD,24,.06,0,00, , , , ,180,00,0,50,90,8.3333, , , , , , ,0,00,2, 
2021,01,AMAZONAS,07,UTCUBAMBA,02,CAJARURO,05298,00113,11,1,3,7,89.8303571428571,1,1,1,1,1,4320,00,LITRO,14,1,3960,00,1,50,5940,1.5,360,00,1,50,540,1.5,0,00, , , , ,0,00,2, 
2021,01,AMAZONAS,07,UTCUBAMBA,02,CAJARURO,05298,00117,12,1,3,7,89.8303571428571,1,1,1,15,6,180,00,UNIDAD,24,.06,0,00, , , , ,150,00,0,70,105,11.6667, , , , , , ,30,00,2, 
2021,01,AMAZONAS,07,UTCUBAMBA,02,CAJARURO,05298,00119,13,1,3,7,89.8303571428571,1,1,1,15,6,120,00,UNIDAD,24,.06,0,00, , , , ,100,00,0,50,50,8.3333, , , , , , ,20,00,2, 
2021,01,AMAZONAS,07,UTCUBAMBA,02,CAJARURO,05298,00120,14,1,3,7,89.8303571428571,1,1,1,15,6,480,00,UNIDAD,24,.06,200,00,0,50,100,8.3333,200,00,0,50,100,8.3333, , , , , , ,80,00,8, 
2021,01,AMAZONAS,07,UTCUBAMBA,02,CAJARURO,05303,00003,1,1,3,7,89.8303571428571,1,1,1,15,6,270,00,UNIDAD,24,.07,0,00, , , , ,270,00,0,70,189,10, , , , , , ,0,00,3, 
2021,01,AMAZONAS,07,UTCUBAMBA,02,CAJARURO,05303,00021,2,1,3,7,89.8303571428571,1,1,1,15,6,84,00,UNIDAD,24,.07,0,00, , , , ,84,00,0,75,63,10.7143, , , , , , ,0,00,3, 
2021,01,AMAZONAS,07,UTCUBAMBA,02,CAJARURO,05303,00024,3,1,3,7,89.8303571428571,1,1,1,1,1,840,00,LITRO,14,1,0,00, , , , ,640,00,1,00,640,1,0,00, , , , ,200,00,1, 
2021,01,AMAZONAS,07,UTCUBAMBA,02,CAJARURO,05303,00032,4,1,3,7,89.8303571428571,1,1,1,15,6,420,00,UNIDAD,24,.07,0,00, , , , ,420,00,0,50,210,7.1429, , , , , , ,0,00,7, 
2021,01,AMAZONAS,07,UTCUBAMBA,02,CAJARURO,05303,00040,5,1,3,7,89.8303571428571,1,1,1,15,6,720,00,UNIDAD,24,.07,0,00, , , , ,600,00,1,00,600,14.2857, , , , , , ,120,00,10, 
2021,01,AMAZONAS,07,UTCUBAMBA,02,CAJARURO,05303,00053,7,1,3,7,89.8303571428571,1,1,1,1,1,4368,00,LITRO,14,1,4268,00,1,00,4268,1,100,00,1,20,120,1.2,0,00, , , , ,0,00,3, 
2021,01,AMAZONAS,07,UTCUBAMBA,02,CAJARURO,05303,00053,7,1,3,7,89.8303571428571,1,1,1,15,6,576,00,UNIDAD,24,.07,70,00,0,50,35,7.1429,506,00,0,70,354,10, , , , , , ,0,00,8, 
2021,01,AMAZONAS,07,UTCUBAMBA,02,CAJARURO,05303,00067,8,1,3,7,89.8303571428571,1,1,1,15,6,576,00,UNIDAD,24,.07,0,00, , , , ,576,00,0,70,403,10, , , , , , ,0,00,8, 
2021,01,AMAZONAS,07,UTCUBAMBA,02,CAJARURO,05303,00069,9,1,3,7,89.8303571428571,1,1,1,15,6,672,00,UNIDAD,24,.07,0,00, , , , ,672,00,0,75,504,10.7143, , , , , , ,0,00,8, 
2021,01,AMAZONAS,07,UTCUBAMBA,02,CAJARURO,05303,00095,11,1,3,7,89.8303571428571,1,1,1,15,6,234,00,UNIDAD,24,.07,0,00, , , , ,234,00,0,75,176,10.7143, , , , , , ,0,00,3, 
2021,01,AMAZONAS,07,UTCUBAMBA,02,CAJARURO,05303,00095,11,1,3,7,89.8303571428571,1,1,1,1,1,252,00,LITRO,14,1,0,00, , , , ,252,00,1,00,252,1,0,00, , , , ,0,00,1, 
2021,01,AMAZONAS,07,UTCUBAMBA,02,CAJARURO,05303,00107,12,1,3,7,89.8303571428571,1,1,1,15,6,720,00,UNIDAD,24,.07,0,00, , , , ,720,00,0,50,360,7.1429, , , , , , ,0,00,10, 
2021,01,AMAZONAS,07,UTCUBAMBA,02,CAJARURO,05303,00120,14,1,3,7,89.8303571428571,1,1,1,12,7, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,01,AMAZONAS,07,UTCUBAMBA,02,CAJARURO,05308,00009,1,1,3,7,89.8303571428571,1,1,1,15,6,126,00,UNIDAD,24,.07,0,00, , , , ,126,00,0,80,101,11.4286, , , , , , ,0,00,2, 
2021,01,AMAZONAS,07,UTCUBAMBA,02,CAJARURO,05308,00023,3,1,3,7,89.8303571428571,1,1,1,15,6,126,00,UNIDAD,24,.07,0,00, , , , ,126,00,0,80,101,11.4286, , , , , , ,0,00,3, 
2021,01,AMAZONAS,07,UTCUBAMBA,02,CAJARURO,05308,00034,4,1,3,7,89.8303571428571,1,1,1,15,6,210,00,UNIDAD,24,.07,0,00, , , , ,210,00,0,80,168,11.4286, , , , , , ,0,00,5, 
2021,01,AMAZONAS,07,UTCUBAMBA,02,CAJARURO,05308,00043,5,1,3,7,89.8303571428571,1,1,1,15,6,84,00,UNIDAD,24,.07,0,00, , , , ,84,00,0,80,67,11.4286, , , , , , ,0,00,2, 
2021,01,AMAZONAS,07,UTCUBAMBA,02,CAJARURO,05308,00045,6,1,3,7,89.8303571428571,1,1,1,15,6,189,00,UNIDAD,24,.07,0,00, , , , ,189,00,0,80,151,11.4286, , , , , , ,0,00,3, 
2021,01,AMAZONAS,07,UTCUBAMBA,02,CAJARURO,05308,00055,7,1,3,7,89.8303571428571,1,1,1,15,6,84,00,UNIDAD,24,.07,0,00, , , , ,84,00,0,80,67,11.4286, , , , , , ,0,00,2, 
2021,01,AMAZONAS,07,UTCUBAMBA,02,CAJARURO,05308,00087,10,1,3,7,89.8303571428571,1,1,1,15,6,84,00,UNIDAD,24,.07,0,00, , , , ,84,00,0,80,67,11.4286, , , , , , ,0,00,2, 
2021,01,AMAZONAS,07,UTCUBAMBA,02,CAJARURO,05308,00091,11,1,3,7,89.8303571428571,1,1,1,15,6,60,00,UNIDAD,24,.07,0,00, , , , ,60,00,0,80,48,11.4286, , , , , , ,0,00,2, 
