ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P401A,P402A,P403A_1,P403A_2,P403A_3,P403A_4_1_ENT,P403A_4_1_DEC,P403A_4_1_VAL,P403A_4_2_ENT,P403A_4_2_VAL,P403A_5_ENT,P403A_5_DEC,P403A_5_VAL,P403A_6_ENT,P403A_6_DEC,P403A_7_ENT,P403A_8_ENT,P403A_8_DEC,P403A_9_ENT,P403A_9_DEC,P403AA_1,P403AA_2,P403AA_3,P403AA_4,P403AA_5,P403AA_6,P403AA_7,P403AA_8,P403AA_9,P403AA_10,P404A
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00004,00087,11,1,1,1,11.5454545454545,1,1,1,3,7,3,0,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,10
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00004,00087,11,1,1,1,11.5454545454545,1,1,1,9,4,0,0,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,4
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00004,00087,11,1,1,1,11.5454545454545,1,1,1,10,2,0,0,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,2
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00004,00087,11,1,1,1,11.5454545454545,1,1,1,15,10,5,0,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,15
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00004,00087,11,1,1,1,11.5454545454545,1,1,1,16,2,0,0,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,2
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00004,00100,12,1,1,1,11.5454545454545,1,1,1,1,25,8,0,0,0,00, ,3,4800,0,00, ,0,00,0,0,00,0,00,1,0,0,0,0,0,0,0,0,0,30
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00004,00100,12,1,1,1,11.5454545454545,1,1,1,3,14,17,0,0,0,00, ,0, ,5,00,600,0,00,6,0,00,0,00, , , , , , , , , , ,20
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00004,00114,13,1,1,1,11.5454545454545,1,1,1,1,4,0,0,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,4
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00004,00114,13,1,1,1,11.5454545454545,1,1,1,3,15,12,0,0,0,00, ,5,500,1,00,100,0,00,0,0,00,0,00,1,0,0,0,0,0,0,0,0,0,21
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00004,00114,13,1,1,1,11.5454545454545,1,1,1,4,2,4,0,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,6
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00004,00114,13,1,1,1,11.5454545454545,1,1,1,15,8,12,0,0,0,00, ,3,60,0,00, ,0,00,0, , ,0,00,1,0,0,0,0,0,0,0,0,0,17
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00004,00114,13,1,1,1,11.5454545454545,1,1,1,16,2,0,0,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,2
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00004,00125,14,1,1,1,11.5454545454545,1,0,1,3,18,14,0,0,0,00, ,1,90,1,00,100,0,00,0,0,00,0,00,1,0,0,0,0,0,0,0,0,0,30
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00011,1,1,1,1,9.76923076923077,1,1,1,3,80,40,0,0,0,00, ,15,3000,4,00,720,0,00,8,0,00,2,00,1,0,0,0,0,0,0,0,0,0,91
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00019,2,1,1,1,9.76923076923077,1,1,1,1,3,3,0,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,6
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00019,2,1,1,1,9.76923076923077,1,1,1,3,10,5,0,0,0,00, ,0, ,5,00,750,0,00,0,0,00,0,00, , , , , , , , , , ,10
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00019,2,1,1,1,9.76923076923077,1,1,1,15,30,20,0,0,0,00, ,0, ,40,00,1200,0,00,0, , ,0,00, , , , , , , , , , ,10
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00032,4,1,1,1,9.76923076923077,1,0,1,3,10,7,0,0,0,00, ,2,360,0,00, ,0,00,5,0,00,0,00,1,0,0,0,0,0,0,0,0,0,10
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00032,4,1,1,1,9.76923076923077,1,0,1,4,1,5,0,0,0,00, ,0, ,0,00, ,0,00,1,0,00,0,00, , , , , , , , , , ,5
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00032,4,1,1,1,9.76923076923077,1,0,1,15,4,6,0,0,0,00, ,0, ,6,00,180,0,00,0, , ,0,00, , , , , , , , , , ,4
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00035,5,1,1,1,9.76923076923077,1,1,1,1,2,0,0,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,2
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00035,5,1,1,1,9.76923076923077,1,1,1,3,80,40,0,0,0,00, ,30,3600,20,00,2000,0,00,0,0,00,20,00,1,0,0,0,0,0,0,0,0,0,50
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00035,5,1,1,1,9.76923076923077,1,1,1,15,8,12,0,0,0,00, ,0, ,10,00,300,0,00,0, , ,0,00, , , , , , , , , , ,10
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00035,5,1,1,1,9.76923076923077,1,1,1,16,2,0,0,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,2
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00045,6,1,1,1,9.76923076923077,1,1,1,9,2,4,0,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,6
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00045,6,1,1,1,9.76923076923077,1,1,1,10,0,0,4,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,4
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00045,6,1,1,1,9.76923076923077,1,1,1,15,0,0,10,0,0,00, ,0, ,3,00,90,0,00,0, , ,0,00, , , , , , , , , , ,7
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00050,7,1,1,1,9.76923076923077,1,1,1,4,3,0,0,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,3
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00050,7,1,1,1,9.76923076923077,1,1,1,15,12,14,0,0,0,00, ,0, ,6,00,180,0,00,0, , ,0,00, , , , , , , , , , ,20
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00050,7,1,1,1,9.76923076923077,1,1,1,16,1,0,0,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,1
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00060,8,1,1,1,9.76923076923077,1,1,1,3,22,15,0,0,0,00, ,4,720,2,00,360,0,00,0,0,00,0,00,1,0,0,0,0,0,0,0,0,0,31
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00060,8,1,1,1,9.76923076923077,1,1,1,4,4,0,0,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,4
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00077,9,1,1,1,9.76923076923077,1,1,1,3,27,0,0,0,0,00, ,10,2500,2,00,390,0,00,0,0,00,0,00,1,0,0,0,0,0,0,0,0,0,15
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00077,9,1,1,1,9.76923076923077,1,1,1,4,8,5,0,0,0,00, ,4,1800,1,00,400,0,00,6,0,00,0,00,1,0,0,0,0,0,0,0,0,0,2
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00081,10,1,1,1,9.76923076923077,1,1,1,1,6,2,0,0,0,00, ,2,4500,0,00, ,0,00,0,0,00,0,00,1,0,0,0,0,0,0,0,0,0,6
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00081,10,1,1,1,9.76923076923077,1,1,1,3,50,14,0,0,0,00, ,8,960,6,00,720,0,00,0,0,00,0,00,1,0,0,0,0,0,0,0,0,0,50
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00081,10,1,1,1,9.76923076923077,1,1,1,4,6,12,0,0,0,00, ,2,2400,3,00,1500,0,00,0,0,00,0,00,1,0,0,0,0,0,0,0,0,0,13
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00081,10,1,1,1,9.76923076923077,1,1,1,15,15,20,0,0,0,00, ,0, ,10,00,300,0,00,0, , ,0,00, , , , , , , , , , ,25
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00094,11,1,1,1,9.76923076923077,1,1,1,1,10,5,0,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,15
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00101,12,1,1,1,9.76923076923077,1,1,1,1,4,0,0,0,0,00, ,1,1800,0,00, ,0,00,0,0,00,0,00,1,0,0,0,0,0,0,0,0,0,3
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00101,12,1,1,1,9.76923076923077,1,1,1,3,60,20,0,0,0,00, ,6,1200,6,00,1200,0,00,3,0,00,0,00,1,0,0,0,0,0,0,0,0,0,65
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00101,12,1,1,1,9.76923076923077,1,1,1,4,6,9,0,0,3,00,1200,6,2200,3,00,1200,0,00,0,0,00,0,00,1,0,0,0,0,0,0,0,0,0,3
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00113,13,1,1,1,9.76923076923077,1,1,1,3,25,5,0,0,0,00, ,3,450,5,00,750,0,00,2,0,00,10,00,1,0,0,0,0,0,0,0,0,0,10
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00113,13,1,1,1,9.76923076923077,1,1,1,15,15,20,0,0,0,00, ,0, ,10,00,300,0,00,0, , ,0,00, , , , , , , , , , ,25
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00113,13,1,1,1,9.76923076923077,1,1,1,16,2,4,0,0,0,00, ,0, ,4,00,120,0,00,0, , ,0,00, , , , , , , , , , ,2
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00125,14,1,1,1,9.76923076923077,1,1,1,15,4,6,0,0,0,00, ,0, ,4,00,120,0,00,0, , ,0,00, , , , , , , , , , ,6
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00125,14,1,1,1,9.76923076923077,1,1,1,16,1,2,0,0,0,00, ,0, ,2,00,70,0,00,0, , ,0,00, , , , , , , , , , ,1
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00006,00009,1,1,1,1,18,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00006,00014,2,1,1,1,18,1,0,1,1,22,14,0,0,0,00, ,6,4500,0,00, ,0,00,0,0,00,0,00,1,0,0,0,0,0,0,0,0,0,30
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00006,00014,2,1,1,1,18,1,0,1,3,150,60,0,0,0,00, ,40,4800,10,00,1200,0,00,10,0,00,0,00,1,0,0,0,0,0,0,0,0,0,150
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00006,00035,3,1,1,1,18,1,1,1,1,50,5,0,0,0,00, ,2,1600,1,00,800,0,00,10,0,00,12,00,1,0,0,0,0,0,0,0,0,0,30
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00006,00049,4,1,1,1,18,1,0,1,2,0,0,2,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,2
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00006,00049,4,1,1,1,18,1,0,1,3,30,20,0,0,0,00, ,3,360,1,00,120,0,00,6,0,00,0,00,1,0,0,0,0,0,0,0,0,0,40
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00006,00070,5,1,1,1,18,1,1,1,3,70,40,0,0,0,00, ,3,450,2,00,240,0,00,5,0,00,0,00,1,0,0,0,0,0,0,0,0,0,100
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00006,00100,7,1,1,1,18,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00006,00120,9,1,1,1,18,1,0,1,3,120,97,0,0,0,00, ,60,6600,12,00,1200,0,00,45,0,00,0,00,1,0,0,0,0,0,0,0,0,0,100
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00006,00138,10,1,1,1,18,1,0,1,3,170,150,0,0,0,00, ,50,6000,10,00,1000,0,00,60,0,00,0,00,1,0,0,0,0,0,0,0,0,0,200
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00006,00138,10,1,1,1,18,1,0,1,9,2,4,0,0,0,00, ,0, ,4,00,120,0,00,0, , ,0,00, , , , , , , , , , ,2
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00006,00151,11,1,1,1,18,1,0,1,3,110,75,0,0,0,00, ,30,3300,10,00,1000,0,00,25,0,00,0,00,1,0,0,0,0,0,0,0,0,0,120
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00006,00181,12,1,1,1,18,1,0,1,3,17,20,12,0,0,00, ,2,440,1,00,150,0,00,6,0,00,0,00,1,0,0,0,0,0,0,0,0,0,40
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00006,00199,13,1,1,1,18,1,0,1,3,90,30,0,0,0,00, ,30,3000,0,00, ,0,00,40,0,00,0,00,1,0,0,0,0,0,0,0,0,0,50
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00006,00199,13,1,1,1,18,1,0,1,15,5,12,0,0,0,00, ,8,160,5,00,100,0,00,2, , ,0,00,1,0,0,0,0,0,0,0,0,0,2
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00006,00199,13,1,1,1,18,1,0,1,16,1,5,0,0,0,00, ,2,70,1,00,30,0,00,1, , ,0,00,1,0,0,0,0,0,0,0,0,0,2
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00006,00208,14,1,1,1,18,1,1,1,3,25,30,0,0,0,00, ,1,150,0,00, ,0,00,4,0,00,0,00,1,0,0,0,0,0,0,0,0,0,50
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00009,1,1,1,1,8.23015873015873,1,1,1,14,0,14,0,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,14
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00009,1,1,1,1,8.23015873015873,1,1,1,15,8,0,0,0,0,00, ,0, ,4,00,80,0,00,0, , ,0,00, , , , , , , , , , ,4
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00009,1,1,1,1,8.23015873015873,1,1,1,16,1,0,0,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,1
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00010,2,1,1,1,8.23015873015873,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00019,3,1,1,1,8.23015873015873,1,1,1,4,6,0,0,0,2,00,1350,0, ,1,00,600,0,00,0,0,00,0,00,1,0,0,0,0,0,0,0,0,0,3
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00019,3,1,1,1,8.23015873015873,1,1,1,7,0,0,10,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,10
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00019,3,1,1,1,8.23015873015873,1,1,1,9,20,0,0,0,0,00, ,0, ,10,00,300,0,00,0, , ,0,00, , , , , , , , , , ,10
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00019,3,1,1,1,8.23015873015873,1,1,1,14,12,0,0,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,12
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00019,3,1,1,1,8.23015873015873,1,1,1,15,12,0,0,0,0,00, ,0, ,6,00,150,0,00,0, , ,0,00, , , , , , , , , , ,6
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00019,3,1,1,1,8.23015873015873,1,1,1,16,2,0,0,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,2
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00022,4,1,1,1,8.23015873015873,1,1,1,14,0,10,0,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,10
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00022,4,1,1,1,8.23015873015873,1,1,1,15,10,30,0,0,0,00, ,0, ,25,00,375,0,00,3, , ,0,00, , , , , , , , , , ,12
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00022,4,1,1,1,8.23015873015873,1,1,1,16,2,10,0,0,0,00, ,0, ,3,00,60,0,00,0, , ,6,00, , , , , , , , , , ,3
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00035,5,1,1,1,8.23015873015873,1,1,1,14,0,6,0,0,0,00, ,0, ,2,00,40,0,00,0, , ,0,00, , , , , , , , , , ,4
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00035,5,1,1,1,8.23015873015873,1,1,1,15,16,0,0,0,0,00, ,0, ,5,00,125,0,00,3, , ,0,00, , , , , , , , , , ,8
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00035,5,1,1,1,8.23015873015873,1,1,1,16,2,0,0,0,0,00, ,0, ,1,00,30,0,00,0, , ,0,00, , , , , , , , , , ,1
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00039,6,1,1,1,8.23015873015873,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00043,7,1,1,1,8.23015873015873,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00045,8,1,1,1,8.23015873015873,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00063,10,1,1,1,8.23015873015873,1,1,1,15,25,70,0,0,0,00, ,10,300,48,00,1200,0,00,10, , ,5,00,1,0,0,0,0,0,0,0,0,0,22
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00063,10,1,1,1,8.23015873015873,1,1,1,16,5,0,0,0,0,00, ,0, ,3,00,90,0,00,0, , ,0,00, , , , , , , , , , ,2
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00068,11,1,1,1,8.23015873015873,1,1,1,15,8,0,0,0,0,00, ,0, ,3,00,75,0,00,0, , ,0,00, , , , , , , , , , ,5
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00068,11,1,1,1,8.23015873015873,1,1,1,16,2,0,0,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,2
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00081,12,1,1,1,8.23015873015873,1,0,1,3,120,40,5,0,0,00, ,15,2250,10,00,1280,0,00,15,0,00,8,00,1,0,0,0,0,0,0,0,0,0,117
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00081,12,1,1,1,8.23015873015873,1,0,1,4,8,0,0,0,0,00, ,0, ,1,00,420,0,00,1,0,00,0,00, , , , , , , , , , ,6
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00081,12,1,1,1,8.23015873015873,1,0,1,14,10,0,0,0,0,00, ,0, ,0,00, ,0,00,10, , ,0,00, , , , , , , , , , ,0
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00081,12,1,1,1,8.23015873015873,1,0,1,15,10,15,0,0,0,00, ,12,300,0,00, ,0,00,5, , ,0,00,1,0,0,0,0,0,0,0,0,0,8
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00081,12,1,1,1,8.23015873015873,1,0,1,16,4,0,0,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,4
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00088,13,1,1,1,8.23015873015873,1,1,1,1,25,10,0,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,35
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00088,13,1,1,1,8.23015873015873,1,1,1,2,15,7,0,0,0,00, ,0, ,7,00,1400,0,00,10,0,00,0,00, , , , , , , , , , ,5
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00088,13,1,1,1,8.23015873015873,1,1,1,15,0,13,0,5,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,18
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00088,13,1,1,1,8.23015873015873,1,1,1,16,0,2,0,2,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,4
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00096,14,1,1,1,8.23015873015873,1,0,1,2,7,5,0,0,0,00, ,4,960,0,00, ,0,00,1,0,00,0,00,1,0,0,0,0,0,0,0,0,0,7
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00096,14,1,1,1,8.23015873015873,1,0,1,3,400,30,0,0,0,00, ,36,4560,2,00,288,0,00,10,0,00,3,00,1,0,0,0,0,0,0,0,0,0,379
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00096,14,1,1,1,8.23015873015873,1,0,1,9,0,96,4,0,4,00,200,0, ,4,00,200,0,00,8, , ,4,00,1,0,0,0,0,0,0,0,0,0,80
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00096,14,1,1,1,8.23015873015873,1,0,1,15,15,17,0,0,0,00, ,0, ,5,00,125,0,00,25, , ,0,00, , , , , , , , , , ,2
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00096,14,1,1,1,8.23015873015873,1,0,1,16,3,0,0,0,0,00, ,0, ,2,00,60,0,00,0, , ,0,00, , , , , , , , , , ,1
2021,24,TUMBES,01,TUMBES,02,CORRALES,00008,00008,1,1,1,1,8.23015873015873,1,1,1,4,2,12,0,0,3,00,1800,0, ,3,00,700,0,00,0,0,00,0,00,1,0,0,0,0,0,0,0,0,0,8
2021,24,TUMBES,01,TUMBES,02,CORRALES,00008,00008,1,1,1,1,8.23015873015873,1,1,1,10,1,20,0,0,0,00, ,0, ,9,00,1350,0,00,0, , ,0,00, , , , , , , , , , ,12
2021,24,TUMBES,01,TUMBES,02,CORRALES,00008,00008,1,1,1,1,8.23015873015873,1,1,1,15,14,15,0,0,0,00, ,0, ,13,00,260,0,00,0, , ,0,00, , , , , , , , , , ,16
2021,24,TUMBES,01,TUMBES,02,CORRALES,00008,00008,1,1,1,1,8.23015873015873,1,1,1,16,10,15,0,0,0,00, ,0, ,10,00,400,0,00,0, , ,0,00, , , , , , , , , , ,15
2021,24,TUMBES,01,TUMBES,02,CORRALES,00008,00031,2,1,1,1,8.23015873015873,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00008,00034,3,1,1,1,8.23015873015873,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00008,00035,4,1,1,1,8.23015873015873,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00008,00041,5,1,1,1,8.23015873015873,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00008,00049,6,1,1,1,8.23015873015873,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00008,00051,7,1,1,1,8.23015873015873,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00008,00066,8,1,1,1,8.23015873015873,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00008,00072,9,1,1,1,8.23015873015873,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00008,00079,10,1,1,1,8.23015873015873,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00008,00091,11,1,1,1,8.23015873015873,1,1,1,14,0,15,0,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,15
2021,24,TUMBES,01,TUMBES,02,CORRALES,00008,00091,11,1,1,1,8.23015873015873,1,1,1,15,20,0,0,0,0,00, ,0, ,10,00,300,0,00,0, , ,0,00, , , , , , , , , , ,10
2021,24,TUMBES,01,TUMBES,02,CORRALES,00008,00091,11,1,1,1,8.23015873015873,1,1,1,16,1,0,0,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,1
2021,24,TUMBES,01,TUMBES,02,CORRALES,00008,00102,12,1,1,1,8.23015873015873,1,1,1,1,35,10,0,0,0,00, ,30,39400,0,00, ,0,00,0,0,00,0,00,1,0,0,0,0,0,0,0,0,0,15
2021,24,TUMBES,01,TUMBES,02,CORRALES,00008,00102,12,1,1,1,8.23015873015873,1,1,1,4,9,14,0,0,2,00,840,0, ,0,00, ,0,00,6,0,00,0,00,1,0,0,0,0,0,0,0,0,0,15
