ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P401A_400C,P411B_400C,P419_N,P419_NOM,P419_COD,P420_CANT_ENT,P420_CANT_DEC,P420_UM,P420_UM_COD,P420_EQUIV,P421_1_CANT_ENT,P421_1_CANT_DEC,P421_1_PREC_ENT,P421_1_PREC_DEC,P421_1_VAL,P421_1_PRE_KG,P421_2_CANT_ENT,P421_2_CANT_DEC,P421_3_CANT_ENT,P421_3_CANT_DEC,OMICAP400_04
2021,01,AMAZONAS,01,CHACHAPOYAS,10,LEIMEBAMBA,05525,00165,14,1,2,4,27.8657142857143,1,1,1,1,1,1,QUESO,4208,91,40,KILOGRAMO,12,1,91,40,12,00,1097,12,0,00,0,00, 
2021,01,AMAZONAS,01,CHACHAPOYAS,03,BALSAS,05527,00011,1,1,2,4,27.8657142857143,1,1,1,1,1,1,QUESO,4208,150,00,KILOGRAMO,12,1,100,00,10,00,1000,10,40,00,10,00, 
2021,01,AMAZONAS,01,CHACHAPOYAS,03,BALSAS,05527,00031,3,1,2,4,27.8657142857143,1,1,1,1,1,1,QUESO,4208,125,00,KILOGRAMO,12,1,90,00,10,00,900,10,30,00,5,00, 
2021,01,AMAZONAS,01,CHACHAPOYAS,03,BALSAS,05527,00099,11,1,2,4,27.8657142857143,1,1,1,1,1,1,CUAJADA,4203,65,00,KILOGRAMO,12,1,0,00, , , , ,45,00,20,00, 
2021,01,AMAZONAS,01,CHACHAPOYAS,06,CHUQUIBAMBA,05532,00008,1,1,2,4,27.8657142857143,1,1,1,1,1,1,CUAJADA,4203,50,00,KILOGRAMO,12,1,10,00,10,00,100,10,30,00,10,00, 
2021,01,AMAZONAS,01,CHACHAPOYAS,06,CHUQUIBAMBA,05532,00113,10,1,2,4,27.8657142857143,1,1,1,1,1,1,CUAJADA,4203,450,00,KILOGRAMO,12,1,300,00,12,00,3600,12,150,00,0,00, 
2021,01,AMAZONAS,01,CHACHAPOYAS,06,CHUQUIBAMBA,05532,00135,12,1,2,4,27.8657142857143,1,1,1,1,1,1,CUAJADA,4203,20,00,KILOGRAMO,12,1,0,00, , , , ,20,00,0,00, 
2021,01,AMAZONAS,01,CHACHAPOYAS,06,CHUQUIBAMBA,05534,00005,1,1,2,4,27.8657142857143,1,1,1,1,1,1,CUAJADA,4203,200,00,KILOGRAMO,12,1,0,00, , , , ,150,00,50,00, 
2021,01,AMAZONAS,01,CHACHAPOYAS,06,CHUQUIBAMBA,05534,00009,3,1,2,4,27.8657142857143,1,1,1,1,1,1,CUAJADA,4203,30,00,KILOGRAMO,12,1,0,00, , , , ,30,00,0,00, 
2021,01,AMAZONAS,01,CHACHAPOYAS,06,CHUQUIBAMBA,05534,00021,5,1,2,4,27.8657142857143,1,1,1,1,1,1,CUAJADA,4203,90,00,KILOGRAMO,12,1,20,00,5,00,100,5,50,00,20,00, 
2021,01,AMAZONAS,01,CHACHAPOYAS,06,CHUQUIBAMBA,05534,00048,9,1,2,4,27.8657142857143,1,1,1,1,1,1,CUAJADA,4203,70,00,KILOGRAMO,12,1,0,00, , , , ,50,00,20,00, 
2021,01,AMAZONAS,01,CHACHAPOYAS,06,CHUQUIBAMBA,05534,00059,10,1,2,4,27.8657142857143,1,1,1,1,1,1,CUAJADA,4203,100,00,KILOGRAMO,12,1,20,00,5,00,100,5,50,00,30,00, 
2021,01,AMAZONAS,01,CHACHAPOYAS,06,CHUQUIBAMBA,05534,00061,11,1,2,4,27.8657142857143,1,1,1,1,1,1,CUAJADA,4203,10,00,KILOGRAMO,12,1,0,00, , , , ,8,00,2,00, 
2021,01,AMAZONAS,01,CHACHAPOYAS,06,CHUQUIBAMBA,05534,00071,13,1,2,4,27.8657142857143,1,1,1,1,1,1,CUAJADA,4203,10,00,KILOGRAMO,12,1,0,00, , , , ,8,00,2,00, 
2021,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,01,SAN NICOLAS,05551,00075,10,1,3,7,89.8303571428571,1,1,1,1,1,1,QUESO,4208,259,00,KILOGRAMO,12,1,202,00,12,00,2424,12,45,00,12,00, 
2021,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,01,SAN NICOLAS,05551,00098,14,1,3,7,89.8303571428571,1,1,1,1,1,1,QUESO,4208,45,00,KILOGRAMO,12,1,30,00,12,00,360,12,8,00,7,00, 
2021,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,09,OMIA,05573,00069,5,1,3,7,89.8303571428571,1,1,1,1,1,1,CUAJADA,4203,130,00,KILOGRAMO,12,1,50,00,8,00,400,8,60,00,20,00, 
2021,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,09,OMIA,05573,00149,13,1,3,7,89.8303571428571,1,1,1,1,1,1,CUAJADA,4203,50,00,KILOGRAMO,12,1,40,00,7,00,280,7,10,00,0,00, 
2021,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,09,OMIA,05588,00088,10,1,3,7,96.7403846153846,1,1,1,1,1,1,QUESO,4208,89,40,KILOGRAMO,12,1,80,00,12,00,960,12,5,40,4,00, 
2021,16,LORETO,02,ALTO AMAZONAS,01,YURIMAGUAS,05742,00156,14,1,3,7,68.4942307692308,1,1,1,1,1,1,QUESO,4208,2,00,KILOGRAMO,12,1,0,00, , , , ,2,00,0,00, 
2021,16,LORETO,02,ALTO AMAZONAS,01,YURIMAGUAS,05752,00028,3,1,3,7,63.6017857142857,1,1,1,1,1,1,QUESO,4208,8,00,KILOGRAMO,12,1,4,00,20,00,80,20,4,00,0,00, 
2021,16,LORETO,02,ALTO AMAZONAS,01,YURIMAGUAS,05752,00082,13,1,3,7,63.6017857142857,1,1,1,1,1,1,QUESO,4208,210,00,KILOGRAMO,12,1,200,00,15,00,3000,15,10,00,0,00, 
2021,16,LORETO,02,ALTO AMAZONAS,01,YURIMAGUAS,05752,00092,14,1,3,7,63.6017857142857,1,1,1,1,1,1,QUESO,4208,700,00,KILOGRAMO,12,1,600,00,15,00,9000,15,100,00,0,00, 
2021,16,LORETO,02,ALTO AMAZONAS,11,TENIENTE CÉSAR LÓPEZ ROJAS,05761,00070,8,1,3,7,68.4942307692308,1,1,1,1,1,1,QUESO,4208,50,00,KILOGRAMO,12,1,0,00, , , , ,50,00,0,00, 
2021,16,LORETO,05,REQUENA,01,REQUENA,06107,00073,12,1,3,7,63.6017857142857,1,1,1,4, ,1,CESINA,4202,60,00,KILOGRAMO,12,1,60,00,10,00,600,10,0,00,0,00, 
2021,16,LORETO,06,UCAYALI,04,PAMPA HERMOSA,06153,00009,1,1,3,7,68.4942307692308,1,1,1,1,1,1,QUESO,4208,30,00,KILOGRAMO,12,1,0,00, , , , ,30,00,0,00, 
2021,16,LORETO,06,UCAYALI,04,PAMPA HERMOSA,06153,00045,5,1,3,7,68.4942307692308,1,1,1,1,1,1,QUESO,4208,14,00,KILOGRAMO,12,1,0,00, , , , ,14,00,0,00, 
2021,16,LORETO,06,UCAYALI,04,PAMPA HERMOSA,06153,00075,9,1,3,7,68.4942307692308,1,1,1,1,1,1,QUESO,4208,43,00,KILOGRAMO,12,1,0,00, , , , ,41,00,2,00, 
2021,16,LORETO,06,UCAYALI,04,PAMPA HERMOSA,06153,00104,13,1,3,7,68.4942307692308,1,1,1,1,1,1,QUESO,4208,16,00,KILOGRAMO,12,1,0,00, , , , ,16,00,0,00, 
2021,22,SAN MARTÍN,08,RIOJA,05,PARDO MIGUEL,06224,00075,14,1,3,7,93.1011904761905,1,1,1,1,1,1,QUESO,4208,42,75,KILOGRAMO,12,1,0,00, , , , ,32,75,10,00, 
2021,22,SAN MARTÍN,08,RIOJA,05,PARDO MIGUEL,06231,00048,7,1,3,7,79.8010204081633,1,1,1,1,1,1,QUESO,4208,100,00,KILOGRAMO,12,1,20,00,10,00,200,10,70,00,10,00, 
2021,22,SAN MARTÍN,08,RIOJA,05,PARDO MIGUEL,06240,00076,11,1,3,7,79.8010204081633,1,1,1,1,1,1,QUESO,4208,80,00,KILOGRAMO,12,1,50,00,12,00,600,12,20,00,10,00, 
2021,22,SAN MARTÍN,08,RIOJA,05,PARDO MIGUEL,06240,00090,14,1,3,7,79.8010204081633,1,1,1,1,1,1,QUESO,4208,10,00,KILOGRAMO,12,1,5,00,8,00,40,8,5,00,0,00, 
2021,22,SAN MARTÍN,08,RIOJA,02,AWAJUN,06245,00048,4,1,3,7,79.8010204081633,1,1,1,1,1,1,QUESO,4208,260,00,KILOGRAMO,12,1,236,00,10,00,2360,10,24,00,0,00, 
2021,22,SAN MARTÍN,01,MOYOBAMBA,01,MOYOBAMBA,06312,00047,5,1,3,7,111.721428571429,1,1,1,1,1,1,QUESO,4208,113,00,KILOGRAMO,12,1,0,00, , , , ,113,00,0,00, 
2021,22,SAN MARTÍN,01,MOYOBAMBA,01,MOYOBAMBA,06312,00073,9,1,3,7,111.721428571429,1,1,1,1,1,1,QUESO,4208,1252,00,KILOGRAMO,12,1,1142,00,9,50,10849,9.5,100,00,10,00, 
2021,22,SAN MARTÍN,01,MOYOBAMBA,01,MOYOBAMBA,06312,00107,12,1,3,7,111.721428571429,1,1,1,1,1,1,QUESO,4208,100,00,KILOGRAMO,12,1,0,00, , , , ,80,00,20,00, 
2021,22,SAN MARTÍN,01,MOYOBAMBA,01,MOYOBAMBA,06313,00020,2,1,3,7,79.8010204081633,1,1,1,1,1,1,QUESO,4208,260,00,KILOGRAMO,12,1,60,00,7,00,420,7,200,00,0,00, 
2021,22,SAN MARTÍN,01,MOYOBAMBA,01,MOYOBAMBA,06313,00111,10,1,3,7,79.8010204081633,1,1,1,1,1,1,QUESO,4208,90,00,KILOGRAMO,12,1,50,00,8,00,400,8,40,00,0,00, 
2021,22,SAN MARTÍN,01,MOYOBAMBA,01,MOYOBAMBA,06319,00033,6,1,3,7,79.8010204081633,1,1,1,1,1,1,QUESO,4208,205,20,KILOGRAMO,12,1,150,00,11,00,1650,11,50,00,5,20, 
2021,22,SAN MARTÍN,01,MOYOBAMBA,01,MOYOBAMBA,06319,00064,10,1,3,7,79.8010204081633,1,1,1,1,1,1,QUESO,4208,32,00,KILOGRAMO,12,1,30,00,10,00,300,10,2,00,0,00, 
2021,22,SAN MARTÍN,01,MOYOBAMBA,01,MOYOBAMBA,06324,00015,3,1,3,7,79.8010204081633,1,1,1,1,1,1,QUESO,4208,240,00,KILOGRAMO,12,1,0,00, , , , ,220,00,20,00, 
2021,22,SAN MARTÍN,01,MOYOBAMBA,01,MOYOBAMBA,06324,00048,8,1,3,7,79.8010204081633,1,1,1,1,1,1,QUESO,4208,34,00,KILOGRAMO,12,1,0,00, , , , ,34,00,0,00, 
2021,22,SAN MARTÍN,01,MOYOBAMBA,01,MOYOBAMBA,06324,00083,13,1,3,7,79.8010204081633,1,1,1,1,1,1,QUESO,4208,155,00,KILOGRAMO,12,1,0,00, , , , ,155,00,0,00, 
2021,22,SAN MARTÍN,01,MOYOBAMBA,01,MOYOBAMBA,06339,00031,7,1,3,7,93.1011904761905,1,1,1,1,1,1,QUESO,4208,30,00,KILOGRAMO,12,1,0,00, , , , ,25,00,5,00, 
2021,22,SAN MARTÍN,01,MOYOBAMBA,01,MOYOBAMBA,06339,00042,9,1,3,7,93.1011904761905,1,1,1,1,1,1,QUESO,4208,10,00,KILOGRAMO,12,1,0,00, , , , ,10,00,0,00, 
2021,22,SAN MARTÍN,01,MOYOBAMBA,01,MOYOBAMBA,06339,00058,11,1,3,7,93.1011904761905,1,1,1,1,1,1,QUESO,4208,50,00,KILOGRAMO,12,1,0,00, , , , ,50,00,0,00, 
2021,22,SAN MARTÍN,01,MOYOBAMBA,01,MOYOBAMBA,06350,00057,9,1,3,7,79.8010204081633,1,1,1,1,1,1,QUESO,4208,20,00,KILOGRAMO,12,1,0,00, , , , ,20,00,0,00, 
2021,22,SAN MARTÍN,01,MOYOBAMBA,01,MOYOBAMBA,06350,00069,10,1,3,7,79.8010204081633,1,1,1,1,1,1,QUESO,4208,50,00,KILOGRAMO,12,1,30,00,12,00,360,12,15,00,5,00, 
2021,22,SAN MARTÍN,01,MOYOBAMBA,01,MOYOBAMBA,06357,00063,8,1,3,7,79.8010204081633,1,1,1,1,1,1,QUESO,4208,10,00,KILOGRAMO,12,1,0,00, , , , ,10,00,0,00, 
2021,22,SAN MARTÍN,01,MOYOBAMBA,01,MOYOBAMBA,06360,00031,5,1,3,7,85.9395604395604,1,1,1,1,1,1,QUESO,4208,15,00,KILOGRAMO,12,1,0,00, , , , ,15,00,0,00, 
2021,22,SAN MARTÍN,01,MOYOBAMBA,01,MOYOBAMBA,06360,00035,6,1,3,7,85.9395604395604,1,1,1,1,1,1,QUESO,4208,48,00,KILOGRAMO,12,1,0,00, , , , ,48,00,0,00, 
2021,22,SAN MARTÍN,01,MOYOBAMBA,01,MOYOBAMBA,06360,00043,7,1,3,7,85.9395604395604,1,1,1,1,1,1,QUESO,4208,168,00,KILOGRAMO,12,1,84,00,10,00,840,10,84,00,0,00, 
2021,22,SAN MARTÍN,01,MOYOBAMBA,01,MOYOBAMBA,06360,00068,11,1,3,7,85.9395604395604,1,1,1,1,1,1,QUESO,4208,24,00,KILOGRAMO,12,1,0,00, , , , ,20,00,4,00, 
2021,22,SAN MARTÍN,01,MOYOBAMBA,01,MOYOBAMBA,06372,00092,9,1,3,7,79.8010204081633,1,1,1,1,1,1,QUESO,4208,20,00,KILOGRAMO,12,1,18,00,15,00,270,15,2,00,0,00, 
2021,22,SAN MARTÍN,01,MOYOBAMBA,01,MOYOBAMBA,06372,00126,12,1,3,7,79.8010204081633,1,1,1,1,1,1,QUESO,4208,180,00,KILOGRAMO,12,1,0,00, , , , ,160,00,20,00, 
2021,22,SAN MARTÍN,01,MOYOBAMBA,04,JEPELACIO,06396,00021,3,1,3,7,85.9395604395604,1,1,1,1,1,1,REQUESON,4209,4,50,KILOGRAMO,12,1,0,00, , , , ,4,50,0,00, 
2021,22,SAN MARTÍN,01,MOYOBAMBA,04,JEPELACIO,06410,00076,12,1,3,7,85.9395604395604,1,1,1,1,1,1,QUESO,4208,1260,00,KILOGRAMO,12,1,1200,00,8,00,9600,8,50,00,10,00, 
2021,22,SAN MARTÍN,01,MOYOBAMBA,04,JEPELACIO,06410,00080,13,1,3,7,85.9395604395604,1,1,1,1,1,1,QUESO,4208,88,00,KILOGRAMO,12,1,0,00, , , , ,80,00,8,00, 
2021,22,SAN MARTÍN,01,MOYOBAMBA,05,SORITOR,06420,00069,3,1,3,7,159.602040816327,1,1,1,1,1,1,QUESO,4208,200,00,KILOGRAMO,12,1,150,00,10,00,1500,10,40,00,10,00, 
2021,22,SAN MARTÍN,01,MOYOBAMBA,05,SORITOR,06421,00020,2,1,3,7,85.9395604395605,1,1,1,1,1,1,QUESO,4208,1440,00,KILOGRAMO,12,1,1276,00,16,00,20416,16,144,00,20,00, 
2021,22,SAN MARTÍN,01,MOYOBAMBA,05,SORITOR,06421,00080,8,1,3,7,85.9395604395605,1,1,1,1,1,1,QUESO,4208,250,00,KILOGRAMO,12,1,245,00,12,00,2940,12,5,00,0,00, 
2021,22,SAN MARTÍN,01,MOYOBAMBA,05,SORITOR,06421,00124,13,1,3,7,85.9395604395605,1,1,1,1,1,1,QUESO,4208,250,00,KILOGRAMO,12,1,245,00,12,00,2940,12,5,00,0,00, 
2021,22,SAN MARTÍN,01,MOYOBAMBA,05,SORITOR,06437,00093,8,1,3,7,79.8010204081633,1,1,1,1,1,1,QUESO,4208,30,00,KILOGRAMO,12,1,10,00,18,00,180,18,10,00,10,00, 
2021,22,SAN MARTÍN,01,MOYOBAMBA,05,SORITOR,06437,00125,12,1,3,7,79.8010204081633,1,1,1,1,1,1,QUESO,4208,50,00,KILOGRAMO,12,1,35,00,10,00,350,10,12,00,3,00, 
2021,22,SAN MARTÍN,01,MOYOBAMBA,05,SORITOR,06437,00155,14,1,3,7,79.8010204081633,1,1,1,1,1,1,QUESO,4208,193,25,KILOGRAMO,12,1,100,00,8,00,800,8,50,25,43,00, 
2021,22,SAN MARTÍN,05,LAMAS,02,ALONSO DE ALVARADO,06451,00034,3,1,3,7,93.1011904761905,1,1,1,1,1,1,QUESO,4208,40,00,KILOGRAMO,12,1,30,00,12,00,360,12,10,00,0,00, 
2021,22,SAN MARTÍN,05,LAMAS,02,ALONSO DE ALVARADO,06451,00101,8,1,3,7,93.1011904761905,1,1,1,1,1,1,QUESO,4208,100,00,KILOGRAMO,12,1,50,00,10,00,500,10,50,00,0,00, 
2021,22,SAN MARTÍN,05,LAMAS,02,ALONSO DE ALVARADO,06451,00124,10,1,3,7,93.1011904761905,1,1,1,1,1,1,QUESO,4208,125,00,KILOGRAMO,12,1,20,00,9,00,180,9,100,00,5,00, 
2021,22,SAN MARTÍN,05,LAMAS,02,ALONSO DE ALVARADO,06451,00178,14,1,3,7,93.1011904761905,1,1,1,1,1,1,QUESO,4208,50,00,KILOGRAMO,12,1,25,00,15,00,375,15,20,00,5,00, 
2021,22,SAN MARTÍN,05,LAMAS,06,PINTO RECODO,06480,00114,14,1,3,7,85.9395604395604,1,1,1,1,1,1,REQUESON,4209,1,00,KILOGRAMO,12,1,1,00,10,00,10,10,0,00,0,00, 
2021,22,SAN MARTÍN,05,LAMAS,03,BARRANQUITA,06498,00029,5,1,3,7,79.8010204081633,1,1,1,1,1,1,QUESO,4208,72,00,KILOGRAMO,12,1,0,00, , , , ,72,00,0,00, 
2021,22,SAN MARTÍN,05,LAMAS,03,BARRANQUITA,06498,00050,7,1,3,7,79.8010204081633,1,1,1,1,1,1,QUESO,4208,173,00,KILOGRAMO,12,1,0,00, , , , ,173,00,0,00, 
2021,22,SAN MARTÍN,05,LAMAS,10,TABALOSOS,06520,00033,6,1,3,7,79.8010204081633,1,1,1,1,1,1,QUESO,4208,34,00,KILOGRAMO,12,1,17,00,8,00,136,8,17,00,0,00, 
2021,22,SAN MARTÍN,05,LAMAS,10,TABALOSOS,06520,00049,8,1,3,7,79.8010204081633,1,1,1,1,1,1,QUESO,4208,111,00,KILOGRAMO,12,1,60,00,10,00,600,10,51,00,0,00, 
2021,22,SAN MARTÍN,05,LAMAS,10,TABALOSOS,06520,00078,12,1,3,7,79.8010204081633,1,1,1,1,1,1,QUESO,4208,12,00,KILOGRAMO,12,1,0,00, , , , ,12,00,0,00, 
2021,22,SAN MARTÍN,09,SAN MARTIN,06,EL PORVENIR,06567,00033,4,1,3,7,79.8010204081633,1,1,1,1,1,1,QUESO,4208,810,00,KILOGRAMO,12,1,800,00,12,00,9600,12,10,00,0,00, 
2021,22,SAN MARTÍN,09,SAN MARTIN,04,CHAZUTA,06580,00042,4,1,3,7,85.9395604395604,1,1,1,1,1,1,QUESO,4208,300,00,KILOGRAMO,12,1,250,00,15,00,3750,15,50,00,0,00, 
2021,22,SAN MARTÍN,07,PICOTA,09,TINGO DE PONASA,06623,00117,13,1,3,7,79.8010204081633,1,1,1,1,1,1,QUESO,4208,12,00,KILOGRAMO,12,1,6,00,8,00,48,8,4,00,2,00, 
2021,22,SAN MARTÍN,07,PICOTA,08,SHAMBOYACU,06632,00040,5,1,3,7,85.9395604395604,1,1,1,1,1,1,QUESO,4208,4,00,KILOGRAMO,12,1,0,00, , , , ,4,00,0,00, 
2021,22,SAN MARTÍN,07,PICOTA,08,SHAMBOYACU,06632,00064,9,1,3,7,85.9395604395604,1,1,1,1,1,1,QUESO,4208,10,00,UNIDAD,24,1,0,00, , , , ,10,00,0,00, 
2021,22,SAN MARTÍN,07,PICOTA,08,SHAMBOYACU,06632,00081,11,1,3,7,85.9395604395604,1,1,1,1,1,1,QUESO,4208,120,00,KILOGRAMO,12,1,120,00,13,00,1560,13,0,00,0,00, 
2021,22,SAN MARTÍN,07,PICOTA,08,SHAMBOYACU,06633,00068,9,1,3,7,79.8010204081633,1,1,1,1,1,1,QUESO,4208,3,00,KILOGRAMO,12,1,0,00, , , , ,3,00,0,00, 
2021,22,SAN MARTÍN,07,PICOTA,08,SHAMBOYACU,06635,00001,1,1,3,7,79.8010204081633,1,1,1,1,1,1,QUESO,4208,60,00,KILOGRAMO,12,1,0,00, , , , ,60,00,0,00, 
2021,22,SAN MARTÍN,07,PICOTA,08,SHAMBOYACU,06635,00007,2,1,3,7,79.8010204081633,1,1,1,1,1,1,QUESO,4208,5,00,KILOGRAMO,12,1,0,00, , , , ,5,00,0,00, 
2021,22,SAN MARTÍN,07,PICOTA,08,SHAMBOYACU,06635,00024,5,1,3,7,79.8010204081633,1,1,1,1,1,1,QUESO,4208,5,00,KILOGRAMO,12,1,0,00, , , , ,5,00,0,00, 
2021,22,SAN MARTÍN,07,PICOTA,08,SHAMBOYACU,06635,00029,6,1,3,7,79.8010204081633,1,1,1,1,1,1,QUESO,4208,6,00,KILOGRAMO,12,1,0,00, , , , ,5,00,1,00, 
2021,22,SAN MARTÍN,07,PICOTA,08,SHAMBOYACU,06635,00041,7,1,3,7,79.8010204081633,1,1,1,1,1,1,QUESO,4208,5,00,KILOGRAMO,12,1,0,00, , , , ,5,00,0,00, 
2021,22,SAN MARTÍN,07,PICOTA,08,SHAMBOYACU,06635,00060,10,1,3,7,79.8010204081633,1,1,1,1,1,1,QUESO,4208,10,00,KILOGRAMO,12,1,0,00, , , , ,10,00,0,00, 
2021,22,SAN MARTÍN,07,PICOTA,08,SHAMBOYACU,06635,00080,13,1,3,7,79.8010204081633,1,1,1,1,1,1,QUESO,4208,10,00,KILOGRAMO,12,1,0,00, , , , ,10,00,0,00, 
2021,22,SAN MARTÍN,07,PICOTA,08,SHAMBOYACU,06635,00083,14,1,3,7,79.8010204081633,1,1,1,1,1,1,QUESO,4208,100,00,KILOGRAMO,12,1,0,00, , , , ,85,00,15,00, 
2021,22,SAN MARTÍN,03,EL DORADO,01,SAN JOSÉ DE SISA,06661,00029,4,1,3,7,79.8010204081633,1,1,1,1,1,1,QUESO,4208,22,00,KILOGRAMO,12,1,0,00, , , , ,22,00,0,00, 
2021,22,SAN MARTÍN,03,EL DORADO,01,SAN JOSÉ DE SISA,06661,00075,8,1,3,7,79.8010204081633,1,1,1,4, ,1,CESINA,4202,20,00,KILOGRAMO,12,1,0,00, , , , ,20,00,0,00, 
2021,22,SAN MARTÍN,03,EL DORADO,01,SAN JOSÉ DE SISA,06661,00115,12,1,3,7,79.8010204081633,1,1,1,1,1,1,QUESO,4208,200,00,KILOGRAMO,12,1,50,00,15,00,750,15,100,00,50,00, 
2021,22,SAN MARTÍN,03,EL DORADO,04,SANTA ROSA,06681,00046,4,1,3,7,79.8010204081633,1,1,1,1,1,1,QUESO,4208,150,00,KILOGRAMO,12,1,100,00,12,00,1200,12,30,00,20,00, 
2021,22,SAN MARTÍN,04,HUALLAGA,02,ALTO SAPOSOA,06686,00011,1,1,3,7,93.1011904761905,1,1,1,1,1,1,QUESO,4208,9,00,KILOGRAMO,12,1,0,00, , , , ,9,00,0,00, 
2021,22,SAN MARTÍN,04,HUALLAGA,01,SAPOSOA,06693,00003,1,1,3,7,93.1011904761905,1,1,1,1,1,1,QUESO,4208,15,00,KILOGRAMO,12,1,0,00, , , , ,15,00,0,00, 
2021,22,SAN MARTÍN,04,HUALLAGA,01,SAPOSOA,06693,00054,5,1,3,7,93.1011904761905,1,1,1,1,1,1,QUESO,4208,30,00,KILOGRAMO,12,1,0,00, , , , ,30,00,0,00, 
2021,22,SAN MARTÍN,06,MARISCAL CACERES,05,PAJARILLO,06759,00010,1,1,3,7,85.9395604395604,1,1,1,1,1,1,QUESO,4208,26,00,KILOGRAMO,12,1,0,00, , , , ,26,00,0,00, 
2021,22,SAN MARTÍN,06,MARISCAL CACERES,05,PAJARILLO,06759,00038,4,1,3,7,85.9395604395604,1,1,1,1,1,1,QUESO,4208,60,00,KILOGRAMO,12,1,55,00,10,00,550,10,5,00,0,00, 
2021,22,SAN MARTÍN,06,MARISCAL CACERES,05,PAJARILLO,06759,00120,11,1,3,7,85.9395604395604,1,1,1,1,1,1,QUESO,4208,36,00,KILOGRAMO,12,1,0,00, , , , ,36,00,0,00, 
2021,22,SAN MARTÍN,02,BELLAVISTA,03,BAJO BIAVO,06819,00009,1,1,3,7,85.9395604395605,1,1,1,1,1,1,QUESO,4208,30,00,KILOGRAMO,12,1,15,00,10,00,150,10,15,00,0,00, 
2021,22,SAN MARTÍN,02,BELLAVISTA,03,BAJO BIAVO,06826,00007,1,1,3,7,85.9395604395604,1,1,1,1,1,1,QUESO,4208,10,00,KILOGRAMO,12,1,10,00,12,00,120,12,0,00,0,00, 
2021,22,SAN MARTÍN,02,BELLAVISTA,03,BAJO BIAVO,06826,00058,7,1,3,7,85.9395604395604,1,1,1,1,1,1,QUESO,4208,68,50,KILOGRAMO,12,1,0,00, , , , ,48,50,20,00, 
2021,22,SAN MARTÍN,02,BELLAVISTA,03,BAJO BIAVO,06830,00011,2,1,3,7,85.9395604395604,1,1,1,1,1,1,QUESO,4208,9,60,KILOGRAMO,12,1,0,00, , , , ,9,60,0,00, 
2021,22,SAN MARTÍN,02,BELLAVISTA,03,BAJO BIAVO,06830,00130,13,1,3,7,85.9395604395604,1,1,1,1,1,1,QUESO,4208,30,00,KILOGRAMO,12,1,0,00, , , , ,20,00,10,00, 
2021,22,SAN MARTÍN,02,BELLAVISTA,03,BAJO BIAVO,06834,00025,4,1,3,7,93.1011904761905,1,1,1,1,1,1,QUESO,4208,17,00,KILOGRAMO,12,1,0,00, , , , ,17,00,0,00, 
2021,22,SAN MARTÍN,02,BELLAVISTA,03,BAJO BIAVO,06834,00026,5,1,3,7,93.1011904761905,1,1,1,1,1,1,QUESO,4208,50,00,KILOGRAMO,12,1,40,00,10,00,400,10,10,00,0,00, 
2021,22,SAN MARTÍN,02,BELLAVISTA,03,BAJO BIAVO,06834,00053,7,1,3,7,93.1011904761905,1,1,1,1,1,1,QUESO,4208,50,00,KILOGRAMO,12,1,10,00,10,00,100,10,30,00,10,00, 
2021,22,SAN MARTÍN,02,BELLAVISTA,03,BAJO BIAVO,06834,00068,9,1,3,7,93.1011904761905,1,1,1,1,1,1,QUESO,4208,50,00,KILOGRAMO,12,1,10,00,10,00,100,10,20,00,20,00, 
2021,22,SAN MARTÍN,02,BELLAVISTA,03,BAJO BIAVO,06834,00085,11,1,3,7,93.1011904761905,1,1,1,1,1,1,QUESO,4208,80,00,KILOGRAMO,12,1,40,00,10,00,400,10,30,00,10,00, 
2021,22,SAN MARTÍN,02,BELLAVISTA,03,BAJO BIAVO,06834,00100,13,1,3,7,93.1011904761905,1,1,1,1,1,1,QUESO,4208,50,00,KILOGRAMO,12,1,0,00, , , , ,45,00,5,00, 
2021,22,SAN MARTÍN,02,BELLAVISTA,03,BAJO BIAVO,06834,00109,14,1,3,7,93.1011904761905,1,1,1,1,1,1,QUESO,4208,20,00,KILOGRAMO,12,1,10,00,10,00,100,10,10,00,0,00, 
2021,22,SAN MARTÍN,10,TOCACHE,05,UCHIZA,06921,00088,8,1,3,7,79.8010204081633,1,1,1,1,1,1,QUESO,4208,100,00,KILOGRAMO,12,1,0,00, , , , ,100,00,0,00, 
2021,22,SAN MARTÍN,10,TOCACHE,05,UCHIZA,06921,00130,13,1,3,7,79.8010204081633,1,1,1,1,1,1,QUESO,4208,15,00,KILOGRAMO,12,1,10,00,20,00,200,20,5,00,0,00, 
2021,13,LA LIBERTAD,07,PACASMAYO,05,SAN JOSE,07039,00061,9,1,1,1,97.2392857142857,1,1,1,1,1,1,QUESO,4208,34,00,KILOGRAMO,12,1,0,00, , , , ,34,00,0,00, 
